기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
20254,골목상권,남영역 1번,호프-간이주점,53308065,1662,50591224,2716841,30443396,17471642,473772,8473855,18586760,13102027,5191057,2087566
20254,골목상권,숙대입구,서적,46742330,528,45705664,1036666,2506265,19741670,1184093,8534217,986956,762628,10652582,127459
20254,발달상권,서촌(경복궁역),미용실,214503808,5461,155378398,59125410,74560602,138512031,1638505,8246143,20100731,50764081,83350179,48972994
20254,골목상권,방배초등학교,양식음식점,102191594,10391,73753554,28438040,41283851,48500533,1927037,16128299,17677032,24114804,22248891,7688324
20254,전통시장,쌍문역동측상점가,일반의류,40790273,794,35831594,4958679,4167836,36418388,28340,617247,2275499,4383260,9861152,23420726
20254,발달상권,회기역,호프-간이주점,836079095,18903,528953548,307125547,558575834,257397570,6781321,201600327,234884383,156918432,158937658,56851285
20254,전통시장,대명여울빛거리시장(대명시장),일반교습학원,3904054,12,2465718,1438336,2671195,1232859,0,0,0,3904054,0,0
20254,발달상권,신사역,반찬가게,31019364,8804,23202813,7816551,13937468,17081896,0,4674150,14957282,5778950,3824306,1784676
20254,골목상권,대림성모병원,피부관리실,5141028,76,2789890,2351138,4406595,0,0,52459,1945769,1263796,286143,858428
20254,전통시장,암사종합시장,한식음식점,1501575226,62650,1023092977,478482249,798050211,624014362,1317154,93284427,268763188,328748624,341828697,388122482
20254,전통시장,무학봉상점가,한식음식점,897394422,36864,635989384,261405038,407254328,369836266,2970870,86192697,188822024,115975953,200122350,183006702
20254,전통시장,비단길현대시장(현대시장),청과상,3127438878,181192,2215113601,912325277,1114956961,1937728842,226675,49399138,246186179,426391193,910780538,1419702079
20254,골목상권,숙대입구,일반의류,133067919,2062,114009760,19058159,6959144,126108775,2646461,31945754,12074014,11258448,23142211,52001031
20254,골목상권,숙대입구,화초,187576420,4845,143597574,43978846,47096103,98813842,3267336,62252936,27381002,31293553,15447389,6267726
20254,골목상권,숙대입구,안경,275287773,5415,200971504,74316269,76441559,198846214,11339896,104448749,49494132,31943470,46307697,31753829
20254,골목상권,청룡동주민센터,치과의원,557149774,4546,509033200,48116574,384677622,172472152,0,78412910,9071307,41435901,40568165,387661491
20254,골목상권,숙대입구,제과점,549504983,52148,431501467,118003516,106676904,408649886,39933468,265600652,98982578,44310024,49893204,16606860
20254,발달상권,디지털단지오거리,호프-간이주점,219729865,3831,124967821,94762044,183948822,35781043,0,5309863,8137021,28968415,108827477,68487089
20254,골목상권,푸른들청소년도서관,호프-간이주점,605477767,12425,418201032,187276735,366324658,177770210,558462,35799413,56781266,116320868,212253660,122381193
20254,골목상권,숙대입구,피부관리실,7537513,28,7537513,0,0,7537513,0,0,746961,0,0,6790552
20254,발달상권,내방역,핸드폰,5912313,696,5912313,0,3477831,2434482,0,0,2434482,0,0,3477831
20254,발달상권,서울시흥동우체국(홈플러스시흥점),스포츠클럽,16383487,75,12952122,3431365,10135330,6248157,0,2509506,6453014,2458291,3328937,1633739
20254,발달상권,양재화물트럭터미널앞,슈퍼마켓,286541304,40714,269416407,17124897,243149973,27085415,23897,21971407,65404447,120470052,43507814,18857774
20254,골목상권,둔촌동역 1번(한산중학교),일반의류,1129632466,3945,958411434,171221032,187358593,937868408,0,17632845,177097883,85180462,403151328,442164482
20254,골목상권,숙대입구,양식음식점,1092553608,54833,892066813,200486795,174179522,716379200,55550696,447696932,134845113,103659646,116154147,32652194
20254,전통시장,망원월드컵시장,미용실,49826567,1080,28098242,21728325,26607596,23218971,0,2986490,12937447,3412943,25128530,5361157
20254,발달상권,북촌(안국역),치킨전문점,190118649,3099,148262363,41856286,72178355,63517927,321193,11599816,33614666,31742664,29784178,28633767
20254,발달상권,을지로입구역,의약품,3188072581,287941,3126502479,61570102,1767221972,1406915572,2127935,351511571,920676623,787934509,689187811,422699096
20254,발달상권,동대문역사문화공원역,당구장,25103761,1113,21852826,3250935,18203582,6900179,1152714,3829239,9137198,4730293,1399828,4854489
20254,전통시장,인헌시장(원당종합시장),호프-간이주점,598237779,11094,382840386,215397393,372193772,205355794,1170393,117920285,210893541,134149157,80406521,33009671
20254,발달상권,서교동(홍대),미용실,472673794,6662,267358207,205315587,223728822,246466185,4122790,86589983,140712363,129077801,71821833,37870236
20254,발달상권,영중로,의약품,524443200,50524,388456440,135986760,305010818,219432382,1177568,47006104,127165465,174993139,87635226,86465698
20254,발달상권,방배동카페골목,일식음식점,346916048,10955,269343961,77572087,172764086,122593031,3055084,30630091,61770293,67634643,74422038,57844965
20254,골목상권,열정도,한식음식점,1823727694,35322,1405147954,418579740,839470160,620631861,8288742,237114094,425453260,357871950,271759989,159613983
20254,골목상권,인헌고등학교(인헌중학교),세탁소,109094604,15492,66609153,42485451,48173706,59727382,655147,28985866,38156661,13194419,17930191,8978805
20254,골목상권,삼각지역 3번,한식음식점,167895752,1831,110341749,57554003,71936503,59386487,1857166,41143650,46434745,21499816,12265539,8122072
20254,골목상권,푸른들청소년도서관,일반교습학원,877361083,3144,837012291,40348792,441368023,435993060,0,0,54950507,686399015,136011561,0
20254,발달상권,아차산역,피부관리실,11996707,180,10426412,1570295,2480821,9086244,0,1083731,2515767,6742417,1225149,0
20254,골목상권,서울역 12번,분식전문점,57413434,3952,45964136,11449298,29526122,10344408,331864,5359264,10775865,7740959,9768796,5893780
20254,골목상권,신곡초등학교,일반교습학원,494584775,1545,470205575,24379200,177035534,317549241,0,0,42213648,239830315,212540812,0
20254,발달상권,양재역,치과의원,2678945069,14950,2191103731,487841338,1464916120,1214028949,2621825,95833802,378360852,758136192,575015939,868976459
20254,골목상권,난향초등학교,슈퍼마켓,339195755,34483,242337611,96858144,238374390,95250573,1006430,17075863,44169809,58979445,128142210,84251205
20254,골목상권,양재역 8번(양재동우체국),치킨전문점,138392626,4097,118190433,20202193,79946681,25024218,251095,4269732,15807777,44638721,21264895,18738683
20254,발달상권,연희동,중식음식점,1729395474,24603,1078433856,650961618,812063207,599660731,2447707,162304421,373439775,311179838,304101235,258250960
20254,발달상권,개봉동 현대아파트,당구장,47055895,3171,23172026,23883869,38699921,8015655,419487,603157,2975392,2640552,12639113,27437875
20254,골목상권,서울역 12번,한식음식점,5616073708,116834,5090560657,525513051,1766510073,976774964,2946887,305603948,862130562,693860984,539174298,339568359
20254,골목상권,세곡초등학교,미용실,129370081,4820,78830967,50539114,46290790,81064788,366152,4463770,17101646,20634569,47131293,37658148
20254,발달상권,"총신대입구역(이수, 총신대)",일식음식점,1286279906,34870,917472720,368807186,713150564,411155639,11157028,210001667,293070923,223909763,179427126,206739694
20254,발달상권,방배동가구거리(사당동가구거리),인테리어,114846113,2009,92651778,22194335,66200342,23246651,0,4400601,11192833,42762359,12340815,18750385
20254,발달상권,서교동(홍대),일반의원,1611861488,36992,1367970051,243891437,618608695,993252793,10663867,249993778,281762113,239370586,353572568,476498576
20254,골목상권,공항시장역 1번,한식음식점,1627180933,80307,1233080788,394100145,1075367670,388689223,6382591,70620952,186641214,178324674,340285643,681801817
20254,발달상권,신논현역 1번,애완동물,4945585,59,3521793,1423792,2412072,2533513,0,355948,2345070,167505,1365166,711896
20254,발달상권,방이동먹자골목,의료기기,1505453498,3764,1505453498,0,0,1505453498,0,0,0,0,752726749,752726749
20254,골목상권,강동역 4번(강풀만화거리),한식음식점,4058748606,98736,2802133492,1256615114,2348569190,1389285900,18463168,541225547,1125459848,805699424,634452047,612555053
20254,골목상권,숙대입구역 1번,의약품,570755042,40244,490032378,80722664,247853172,322901870,2514785,52574336,77991189,104801459,124057614,208815659
20254,발달상권,발산역(마곡),양식음식점,283385596,13002,212545364,70840232,124153051,105684266,2614582,25705658,59901771,73780355,42369097,25465853
20254,골목상권,구반포역,화초,214659405,5318,128583777,86075628,80764441,117836943,1161868,9450284,22822000,44013261,56880836,64273138
20254,골목상권,대림1동주민센터,스포츠클럽,9194631,50,7517232,1677399,3913931,5280700,0,0,4659441,0,2609287,1925903
20254,골목상권,오류2동버들시장,호프-간이주점,86176317,2257,65644042,20532275,50051649,31836902,0,2276230,14806865,9969072,21697345,33139039
20254,발달상권,불광역,치과의원,69568891,803,53414944,16153947,23012831,46556060,0,332896,20177862,9557354,14761933,24738846
20254,발달상권,서초역,일반교습학원,40053458,23,40053458,0,37670526,2382932,0,2382932,0,428072,37242454,0
20254,발달상권,르네상스호텔사거리,의약품,167908338,10266,150946694,16961644,103841109,52050434,78415,10056916,24029006,33370403,53433783,34923020
20254,골목상권,숙대입구역 1번,치킨전문점,77030953,1293,48168318,28862635,57131675,11825722,79963,2985533,8988979,38803576,12423833,5675516
20254,발달상권,신정네거리역,인테리어,246244378,3726,203602125,42642253,161252668,71549550,0,0,56430449,25659883,84592436,66119451
20254,발달상권,"강남구청(청담역_8번, 강남세무서)",일반의류,493737694,767,171784009,321953685,290249170,203488524,0,61156534,280519389,48171209,28255906,75634656
20254,골목상권,홍연시장,커피-음료,39461019,3635,23839147,15621872,12700730,25481061,0,2477532,7296256,10175417,12428502,5804084
20254,골목상권,삼각지역 14번,양식음식점,565115783,24508,365499521,199616262,302307739,176441384,5756180,47036760,118425850,159687738,86446540,61396056
20254,발달상권,둔촌역,가구,36248749,104,33120234,3128515,7298786,28141349,0,7861751,6183037,5771451,1618249,14005648
20254,발달상권,청담사거리(청담동명품거리),노래방,110063405,757,76691776,33371629,52968398,19107265,0,2376474,11485928,20806464,17989245,19417551
20254,발달상권,동대문역,가방,5457569,234,3971881,1485688,3318490,2139079,29169,145846,0,829379,1691818,2761357
20254,전통시장,연희사러가,슈퍼마켓,1086000000,35835,701874738,384125262,435152821,650847179,2327959,69781257,188052865,239719724,273539257,312578938
20254,발달상권,강서구청,중식음식점,253423237,12235,177633849,75789388,160892305,73272728,543106,35009498,47176548,56162346,51953283,43320252
20254,골목상권,삼광초등학교,예술학원,29546096,161,29546096,0,16156764,13389332,0,0,0,25636235,3909861,0
20254,발달상권,마포역,분식전문점,303167275,11556,245960232,57207043,242993069,33753493,0,4249106,31243066,22610486,196417721,22226185
20254,발달상권,회기역,여관,102139506,2258,70050059,32089447,69997581,30962804,5384247,31929586,20157111,17704959,19332080,6452400
20254,골목상권,이촌동점보아파트,외국어학원,11215882,24,11215882,0,0,11215882,0,0,0,4486353,4014105,2715424
20254,골목상권,남강고등학교(남강중학교),일반의원,3105414774,146362,2602330761,503084013,1335267898,1770146876,18146196,107435244,434662267,670580148,665592730,1208998189
20254,전통시장,돌곶이시장(석관황금시장),일반의류,87554966,3558,58478478,29076488,32267932,55287034,0,2614036,2887027,8386128,15581663,58086112
20254,발달상권,선정릉역,커피-음료,993535899,120183,859994816,133541083,341005707,427252021,4891075,165334044,302256641,149457714,89341751,56976505
20254,골목상권,이촌동점보아파트,슈퍼마켓,756144811,46055,527583688,228561123,270394658,473656910,5179960,16928853,61580383,90316067,171828252,398218054
20254,골목상권,당곡중학교,분식전문점,78135191,5942,59628186,18507005,44468171,26274103,1036128,9470095,11352258,12082828,18570798,18230168
20254,발달상권,구역삼세무서,한의원,144546090,4640,129964639,14581451,44417103,100128987,0,8523400,57992718,59336421,10941073,7752478
20254,발달상권,포스코사거리,전자상거래업,4838521,121,4838521,0,0,4838521,0,0,4838521,0,0,0
20254,전통시장,남대문시장(자유상가),가구,443185217,1956,277230402,165954815,121028452,232670695,0,5524494,60149340,27349867,133973304,126702143
20254,발달상권,길동역,치과의원,3535483632,23921,3113623850,421859782,1423286406,1971854753,341804,90794816,395983326,564653956,797328697,1546038560
20254,골목상권,남성역 1번,한식음식점,1175636396,39413,766072221,409564175,657383162,459978702,8978021,123174096,228440832,232597894,268144427,256026595
20254,골목상권,샤로수길,의약품,467152479,53035,373448248,93704231,229944322,237208157,1357264,79070213,99799959,60192518,110027304,116705221
20254,골목상권,대방역 6번,슈퍼마켓,91326273,8335,68110592,23215681,65962415,21720855,122044,3404037,9497349,9902569,26651888,38105381
20254,전통시장,목동깨비시장(목3동시장),일반의류,501385491,9120,361534761,139850730,117209969,379401625,311818,6234118,10605509,44754300,151826928,282878922
20254,골목상권,홍대부속여중고앞,화초,12828617,359,9386807,3441810,4452615,5030338,0,0,0,2647546,4267288,2568119
20254,골목상권,숭실대입구역 1번,안경,296033044,2199,189544448,106488596,151795328,144237716,855419,34665147,81275116,61671458,77930510,39635394
20254,골목상권,암사동성당(효정하나플러스아파트),중식음식점,57707497,1655,44325036,13382461,30602805,24601509,0,5192138,13988703,12435508,14202595,9385371
20254,발달상권,장안동사거리,화장품,197213709,1000,157914193,39299516,8613805,188599904,0,452847,6034996,40432654,4190338,146102874
20254,발달상권,뱅뱅사거리,커피-음료,3523636565,563683,3092021224,431615341,1447897623,1318193569,32163353,410293730,969682328,649647743,432261882,272042154
20254,골목상권,후암동주민센터,철물점,49671400,1995,42340815,7330585,22901031,14927408,0,268676,2984309,2675527,13187630,18712298
20254,골목상권,남구로역 5번,치킨전문점,41759136,1149,33592908,8166228,22278457,16607089,0,1698986,4870779,4287155,16873645,11154981
20254,전통시장,"남부골목시장(남부화곡시장, 남부시장)",육류판매,6878574342,227299,4659923339,2218651003,3084020030,3711887250,332518,163891642,795876195,1580270178,2080200109,2175336637
20254,골목상권,목동보건지소,일반의류,29787140,205,28640825,1146315,8210592,21576548,0,0,0,0,4204045,25583095
20254,발달상권,도성초등학교,피부관리실,26670194,173,23127799,3542395,9059736,17610458,1612051,1085667,6826541,11717796,5428139,0
20254,전통시장,광장시장(광장전통시장),시계및귀금속,335682562,1855,325892678,9789884,174203829,161478733,0,0,36945375,1510325,153850177,143376685
20254,발달상권,방이동먹자골목,중식음식점,766255649,15603,517132016,249123633,408462883,233566330,7008304,168637766,235886490,115498814,77769978,37227861
20254,골목상권,"신림역 5번(신림동주민센터, 신림동별빛거리)",일식음식점,58003865,842,36348789,21655076,33915306,20241091,0,14350396,26728653,7841618,3098977,2136753
20254,발달상권,은마아파트,안경,408586345,1760,253846269,154740076,181760941,209946767,3985920,18798509,26191515,115196278,134894654,92640832
20254,발달상권,르네상스호텔사거리,미용실,88210368,693,71883117,16327251,37566145,32377953,1466967,19073245,18917661,17217034,9276536,3992656
20254,골목상권,남구로역 2번,여관,11227672,431,8526687,2700985,9221393,2006279,0,0,3510989,2006279,3310404,2400000
20254,골목상권,등촌3동주민센터,육류판매,524077214,14678,360450177,163627037,174208640,333273110,0,6800944,48693442,82366617,129220774,240399974
20254,골목상권,해방촌예술마을,커피-음료,52773902,2459,25926150,26847752,21138126,29521087,1489310,21284928,18122219,5032505,2244012,2486239
20254,골목상권,해방촌예술마을,양식음식점,159447888,4353,94373049,65074839,54990253,89349208,1531724,46800058,55605486,20872209,15287079,4242904
20254,골목상권,해방촌예술마을,한식음식점,72558598,2448,42632717,29925881,44063882,25171928,1265604,16417460,19619295,15015612,10499263,6418575
20254,발달상권,삼청동,양식음식점,3243269067,33053,2230504510,1012764557,1157375649,1379290290,11110772,374417404,648286007,472303040,605756477,424792242
