대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202606,04632,4632. 용산 푸르지오 파크타운 1단지 앞,정기권,M,60대,6,778.63,7.02,30249.47,249
202606,01372,1372. KEB은행 고대점,일일권,,20대,21,1864.22,16.82,72425.85,489
202606,02516,2516.본마을 노인복지센터 앞,일일권,M,40대,5,944.21,8.50,36683.03,268
202606,02386,2386. 크린랩 본사,일일권,M,40대,11,676.43,6.09,28308.00,249
202606,01535,1535. 효성인텔리안 앞,정기권,,기타,56,1981.73,17.89,76990.58,780
202606,00185,185. 마포 신수공원 앞,일일권(3시간),M,30대,3,1323.27,11.26,48546.09,282
202606,01424,1424. 양원역 2번출구,일일권,M,40대,1,26.03,0.23,1011.08,8
202606,02108,2108. 은천치안센터,일일권(3시간),F,30대,1,244.27,2.20,9490.00,45
202606,04591,4591. 신길자이아파트,정기권,,50대,17,472.93,4.25,18373.34,222
202606,01127,1127. 화곡역 버스정류장,일일권,,20대,21,1180.00,10.63,45843.31,503
202606,03671,3671. 둔촌동역교차로,일일권(3시간),M,40대,2,397.78,3.59,15453.84,248
202606,04273,4273. 홍연2교 사거리,정기권,,기타,1,114.22,1.03,4437.61,20
202606,02390,2390. 구룡마을 입구 (래미안블레스티지 아파트),일일권,M,60대,3,127.61,1.15,4957.61,33
202606,02657,2657.송파 파인타운 11단지 ,정기권,M,30대,58,1999.90,18.05,77695.17,597
202606,01158,1158. 가양역 8번출구,일일권(3시간),M,40대,1,68.45,0.62,2659.32,80
202606,05786,5786.문정로데오거리입구,정기권,F,40대,25,591.18,5.36,23130.27,255
202606,04217,4217. 한강공원 망원나들목,일일권(3시간),F,30대,6,1355.94,12.21,52678.30,881
202606,01198,1198. LG 사이언스파크,일일권,,20대,27,971.75,8.74,42138.06,558
202606,05767,5767. 북위례2,일일권,,20대,6,704.25,6.34,27360.11,179
202606,02211,2211. 서초구립반포도서관 앞,정기권,F,30대,139,4123.69,38.17,167957.69,1821
202606,02902,2902.공릉풍림아파트 108동,일일권,M,20대,32,1582.46,14.25,61478.75,414
202606,03205,3205.문래현대2차,일일권(비회원),,50대,1,206.53,1.86,8023.72,53
202606,03528,3528. 광진정보도서관,정기권,,30대,51,7052.98,63.57,274008.78,1687
202606,05336,5336. 월계 고등학교 앞,정기권,M,20대,61,3605.18,32.51,140847.27,1651
202606,02822,2822.제니스스포츠 앞,일일권,F,30대,6,395.81,3.57,15377.47,119
202606,05601,5601.감정평가사회관앞,정기권,M,60대,13,652.17,5.88,25336.42,207
202606,01168,1168. 마곡엠밸리10단지 앞,일일권,M,60대,4,247.41,2.23,9611.91,64
202606,04324,4324. 세화고등학교,일일권,F,30대,1,26.96,0.24,1047.28,7
202606,03627,3627. 압구정나들목,정기권,,60대,5,580.44,5.24,22550.25,129
202606,01184,1184. 마곡13단지,일일권,M,70대이상,2,86.41,0.78,3357.15,37
202606,03128,3128.동신병원 맞은편,일일권,F,40대,24,3211.54,29.15,125679.03,1091
202606,04882,4882. 위례포레샤인18단지 1802동,정기권,F,30대,4,408.78,3.69,15881.16,96
202606,04637,4637. 용산시티파크 101동 앞,정기권,F,40대,16,426.10,3.82,16553.39,243
202606,01011,1011. LIGA 아파트 앞,일일권,F,50대,11,876.97,7.90,34069.85,381
202606,00670,670.삼육서울병원 버스정류장,일일권,,기타,32,5176.79,46.67,201118.48,1233
202606,00361,361. 동묘앞역 1번출구 뒤,정기권,M,50대,212,12357.97,110.97,479597.16,6066
202606,01078,1078.둔촌사거리,정기권,,50대,51,4859.97,43.81,188810.57,1421
202606,05758,5758. 올림픽선수기자촌아파트 123동 근처,가족권,F,~10대,2,144.01,1.30,5594.77,51
202606,00432,432. 마포중앙도서관,일일권,M,20대,7,316.46,2.85,12294.48,86
202606,03940,3940.삼각어린이공원 앞,일일권,F,30대,33,1981.84,17.87,76995.06,518
202606,02717,2717.LG유플러스 마곡사옥,정기권,,30대,600,24915.86,224.59,971784.23,7716
202606,01468,1468.먹골역 7번 출구,정기권,M,~10대,70,2436.41,21.93,94655.20,850
202606,01086,1086.래미안 솔베뉴(구천면로),정기권,,30대,69,6355.69,57.25,246919.40,2377
202606,02601,2601. 석촌호수 아뜰리에,일일권,M,20대,58,4873.16,43.83,189044.67,1420
202606,02332,2332. 선릉역3번출구,정기권,,20대,74,4975.24,44.88,198479.97,1669
202606,04136,4136. 롯데캐슬SKY-L65 D동 앞,정기권,,60대,16,683.51,6.16,28621.26,258
202606,04811,4811. 한양수자인아파트 앞,정기권,M,60대,16,777.87,6.98,30219.65,340
202606,00186,186. 월드컵공원,일일권,F,60대,8,1262.77,11.60,49995.45,492
202606,01342,1342. 성북쉼터 앞,일일권,F,50대,2,127.13,1.15,4938.98,45
202606,03975,3975.현대시티아울렛 가산,정기권,F,~10대,1,59.20,0.53,2300.00,22
202606,02622,2622. 올림픽공원역 3번출구,정기권,M,50대,457,23873.76,214.60,931165.06,10360
202606,01435,1435. 능산삼거리,정기권,,20대,7,306.66,2.77,11913.83,192
202606,00389,389. 을지로4가역 1번출구,일일권,,70대이상,1,18.69,0.17,726.03,5
202606,00553,553. 중곡 성원아파트 앞,일일권,M,40대,5,902.53,8.13,35063.10,226
202606,02523,2523.뉴코아 킴스클럽 앞,일일권,F,30대,13,2020.23,18.20,78485.46,550
202606,01690,1690. 도봉운전면허시험장 버스정류장 옆,일일권,F,60대,2,96.74,0.87,3758.30,36
202606,00670,670.삼육서울병원 버스정류장,정기권,F,50대,121,6441.10,58.07,252483.87,3016
202606,01451,1451. 중랑세무서,일일권(비회원),,40대,3,300.22,2.70,11663.34,140
202606,02913,2913.상계8동 주민센터,일일권,F,60대,12,2339.20,21.08,90878.46,473
202606,02651,2651.경찰병원역 3번출구 앞,정기권,M,~10대,17,732.04,6.59,28439.94,187
202606,02396,2396. 영동3교 북단(우성캐릭터 앞 보도),정기권,F,20대,23,2227.96,20.07,86555.96,581
202606,02746,2746.수명산파크 4단지 411동 앞,정기권,,50대,73,1802.92,16.24,71897.44,541
202606,01741,1741. 제일강산수산입구,일일권,M,40대,11,932.52,8.41,36228.27,304
202606,02325,2325. 대치삼성아파트 앞 교차로,정기권,F,~10대,15,1072.10,9.65,42443.81,374
202606,02716,2716.롯데 R&D 센터,정기권,M,30대,119,3309.02,29.79,128555.55,1186
202606,01060,1060. 천일초교 사거리,일일권,F,40대,1,10.99,0.10,427.08,10
202606,04603,4603. 한강GS에클라트 건너편 교통섬,가족권,M,~10대,1,175.67,1.58,6824.95,47
202606,03681,3681. 길동 마루빌딩,일일권,,50대,4,380.99,3.43,14801.58,138
202606,03674,3674. 강동리버스트7단지,정기권,M,40대,79,13321.54,120.04,517541.69,3260
202606,03932,3932. 개봉센트레빌레우스아파트 앞,일일권,,20대,5,197.91,1.79,7689.23,104
202606,01019,1019. 다성이즈빌아파트(호원대 대각선 맞은편),일일권,,50대,8,515.24,4.65,20017.50,194
202606,05860,5860. 어울림병원 앞,가족권,,~10대,2,132.51,1.20,5147.85,40
202606,02185,2185. 대학동 고시촌,일일권(3시간),M,50대,1,109.88,0.99,4268.88,22
202606,02344,2344. 리엔파크 2단지 앞,정기권,F,~10대,12,426.44,3.84,16566.99,118
202606,00343,343. 힐스테이트창경궁 아파트 앞,일일권,F,40대,4,140.51,1.37,5929.39,131
202606,04665,4665. 응암역3번 출구(서부경찰서 방면),정기권,,60대,2,156.77,1.41,6090.69,169
202606,00186,186. 월드컵공원,일일권(비회원),,20대,3,144.61,1.30,5618.04,168
202606,01946,1946. 구로역 광장,일일권(비회원),,40대,1,14.70,0.13,570.93,5
202606,01655,1655. 공릉1단지아파트,일일권,,70대이상,1,85.87,0.77,3336.16,31
202606,03780,3780. 등촌서광아파트,정기권,M,20대,418,16405.23,147.27,637841.72,5739
202606,00622,622. 전농사거리 교통섬,정기권,F,30대,50,1875.36,16.89,72859.11,645
202606,00361,361. 동묘앞역 1번출구 뒤,정기권,F,~10대,24,2390.39,21.54,97688.89,680
202606,04024,4024. 꿈의숲 SK뷰 아파트,정기권,F,~10대,10,921.35,8.30,35794.30,268
202606,04023,4023. 월계역 1번 출구,정기권,,30대,25,1558.79,14.06,60559.76,372
202606,02523,2523.뉴코아 킴스클럽 앞,가족권,M,~10대,9,1215.77,10.96,47233.00,333
202606,02078,2078.흑석 아크로리버하임(103동),일일권,M,20대,9,983.17,8.79,37899.87,235
202606,02012,2012. 대림사거리(동작상떼빌아파트),일일권(3시간),,20대,1,639.33,5.76,24838.04,172
202606,00565,565. 옥수역 3번출구,정기권,,기타,23,2634.98,23.74,102369.39,524
202606,01438,1438. 홈플러스 신내점 앞,일일권,F,30대,22,1903.42,17.27,74505.25,503
202606,02812,2812.항동프라자,정기권,M,40대,28,1730.39,15.58,67225.52,624
202606,03928,3928.고척아이파크아파트 106동 앞,일일권(비회원),,30대,4,89.41,0.80,3473.85,58
202606,03956,3956. 대륭테크노타운21차 앞,일일권,M,20대,20,4689.48,42.12,181536.00,1067
202606,00286,286. 우성아파트 교차로,일일권,M,~10대,6,259.44,2.34,10079.20,97
202606,01716,1716. 창동역 1번출구 건너편,일일권(비회원),,기타,3,272.77,2.46,10597.21,75
202606,03923,3923. 구로공구상가 앞,일일권,M,60대,1,20.72,0.17,747.30,18
202606,03783,3783. 마곡금호어울림아파트,일일권,M,50대,13,2036.21,18.35,79106.65,460
202606,00418,418. 월드컵경기장역 3번출구 옆,정기권,F,50대,14,867.59,7.82,33705.84,352
202606,01988,1988. 고척LIGA아파트 앞,일일권,,기타,4,452.06,4.07,17562.23,92
202606,00264,264. 교보생명보험 앞,일일권,F,50대,2,10.50,0.09,407.89,4
202606,01468,1468.먹골역 7번 출구,일일권,F,~10대,8,345.61,3.11,13426.30,164
202606,00848,848. 삼각지12번 출구,정기권,,30대,34,2192.69,19.75,85185.78,495
202606,02333,2333. 양재역 3번출구 주변,정기권,M,~10대,12,445.33,4.01,17301.01,227
202606,04029,4029. 청소년수련관 후문,일일권,,20대,32,3627.87,32.71,140944.20,784
202606,03792,3792. 화곡본동시장 입구,정기권,,60대,4,178.00,1.60,6915.52,104
202606,01151,1151. 마곡역1번출구,일일권,M,40대,34,1824.38,16.42,70773.24,512
202606,02091,2091. 이수역9번출구,정기권,,60대,9,808.79,7.27,31421.59,203
202606,04774,4774. 을지로입구역 8번출구,정기권,,40대,21,1328.17,11.96,51600.00,628
202606,01080,1080.천호지하주차장 5번 출입구,일일권,F,기타,2,80.49,0.73,3126.86,21
202606,00627,627. 장안동삼거리 교통섬,정기권,,40대,76,7041.94,63.48,273579.56,1919
202606,00782,782.서남병원 후문,정기권,M,50대,68,4285.95,38.53,166176.51,1697
202606,04721,4721. 통인시장 정자,정기권,,60대,1,17.60,0.16,683.87,5
202606,01160,1160. 양천향교역 7번출구앞,일일권,,40대,13,399.85,3.60,15534.01,154
202606,01455,1455. 상봉역 2번 출구,정기권,M,60대,40,2581.04,23.22,100273.54,725
202606,03214,3214.영등포 푸르지오 아파트 A,일일권(3시간),,20대,2,1216.11,10.96,47245.79,197
202606,06063,6063.NH농협은행(신당역6번출구),정기권,,20대,29,2138.86,19.27,83094.78,502
202606,02604,2604. 풍납토성 서성벽터A,정기권,,20대,123,5441.04,49.01,211382.69,2344
202606,04569,4569. 힐스테이트클래시안아파트,일일권,,40대,3,117.33,1.05,4558.25,36
202606,01145,1145. 곰달래 문화복지센터 B,일일권,,30대,9,1339.88,12.09,52054.50,325
202606,01117,1117. 등촌5단지아파트 버스정류장,일일권,M,30대,46,2053.89,18.45,79587.52,703
202606,01227,1227. 거여역 8번출구 뒤,일일권,M,20대,30,3174.92,28.51,122836.70,840
202606,01385,1385.성신여대입구역 3번출구 앞,일일권(3시간),F,20대,1,567.39,5.11,22043.13,129
202606,02165,2165. JK장평타워,일일권,F,20대,11,1469.90,13.42,57892.26,465
202606,02176,2176. 보라매공원 보도육교,정기권,F,50대,99,14944.48,134.63,580332.27,3708
202606,00489,489.구룡근린공원,정기권,M,40대,30,1546.87,13.96,60095.89,407
202606,01167,1167. 마곡수명산파크3단지 교차로,일일권,M,~10대,83,3568.25,32.13,138627.61,1164
202606,00714,714. 한국SGI 양천문화회관 앞,정기권,M,50대,16,1618.38,14.58,62874.37,405
202606,00704,704. 남부법원검찰청 교차로,일일권,M,기타,5,226.07,2.03,8783.15,53
202606,00188,188. 홍은동 정원여중 입구,정기권,,20대,31,2430.27,21.89,94416.06,577
202606,03692,3692. 둔촌오륜역 1번 출구,정기권,M,~10대,111,5524.97,49.77,216857.14,1812
202606,04929,4929. 투썸플레이스 강남청담점 앞,일일권,,30대,12,853.18,7.68,33145.49,245
202606,01761,1761.방학중학교 앞,정기권,,20대,14,1244.80,11.21,48360.29,562
202606,04547,4547. 목동역 2번 출구,정기권,,50대,79,4109.75,37.06,159665.08,1654
202606,00188,188. 홍은동 정원여중 입구,정기권,,70대이상,1,16.32,0.15,633.99,7
202606,01226,1226. 잠실4동 주민센터 옆,정기권,,20대,171,6484.01,58.46,251903.28,2141
202606,02321,2321. 학여울역 사거리,일일권(비회원),,기타,6,388.79,3.50,15104.56,194
202606,03939,3939.신도림역 3번출구,정기권,M,60대,339,16267.98,143.10,618018.82,5636
202606,01421,1421. 신내역 4번출구,정기권,F,40대,6,432.08,3.90,16786.53,126
202606,02286,2286. 탑성마을입구,일일권,F,30대,3,512.72,4.65,20038.10,104
202606,00870,870.노들섬 서측 앞,정기권,M,40대,89,10492.38,93.91,411560.41,2596
202606,04883,4883. 위례포레샤인18단지 1812동,정기권,M,20대,11,278.09,2.51,10804.21,81
202606,03758,3758. 서울남부출입국관리소,정기권,F,20대,141,3249.28,29.33,126930.48,1384
202606,01565,1565.수유사거리,일일권,F,70대이상,2,78.36,0.70,3044.29,24
202606,01692,1692. 온곡초교 교차로,정기권,M,70대이상,9,483.08,4.36,18767.57,168
202606,04575,4575. 대림동 e편한세상영등포아델포레,일일권,F,~10대,7,310.27,2.80,12053.58,173
202606,04028,4028. 한일유앤아이아파트 105동 인근,정기권,,60대,4,115.81,1.05,4499.37,134
202606,04566,4566. 대림성원상떼빌아파트,정기권,F,30대,163,6229.18,56.19,242002.22,2858
202606,01231,1231. 잠실역 6번출구,정기권,M,60대,90,5265.38,47.43,204439.12,1679
202606,01414,1414. 사가정역 2번출구,정기권,M,60대,53,3249.50,29.26,126129.81,1043
202606,00483,483.남산타운아파트 버스정류장,정기권,M,20대,10,453.89,4.05,17475.05,160
202606,04253,4253. 홍은도담도서관,정기권,M,50대,37,3109.01,28.01,120784.34,749
202606,01408,1408. 먹골역 6번출구 앞,정기권,F,30대,21,906.26,8.17,35207.90,389
202606,01036,1036. 고덕동 주양쇼핑,일일권,M,50대,2,153.45,1.39,5961.60,61
202606,00590,590. 건국대학교 (입학정보관),정기권,M,20대,780,22537.96,203.83,881774.04,11242
202606,04453,4453. 위례중앙푸르지오 201동 앞,일일권,,기타,5,312.65,2.82,12145.93,80
202606,00701,701. 목동사거리 부근,일일권,F,40대,9,546.10,4.92,21216.12,172
202606,04540,4540. 목동역 3번 출구,정기권,,30대,208,8510.78,76.67,331452.09,4148
202606,02427,2427.개포고등학교 정문앞,정기권,F,30대,56,2973.23,27.03,120209.25,1511
202606,02704,2704.홈플러스(강서점),일일권(3시간),,30대,1,30.02,0.27,1166.09,16
202606,01227,1227. 거여역 8번출구 뒤,정기권,M,60대,105,5099.59,45.98,198049.28,1256
202606,03816,3816. 관악 GSfresh,정기권,M,50대,34,3069.09,27.66,119120.09,1164
202606,04306,4306. 서래공원 앞,정기권,F,40대,26,1659.61,15.69,69663.37,584
202606,00314,314. 국립현대미술관,일일권,M,60대,3,261.27,2.35,10150.40,99
202606,00303,303. 광화문역 1번출구 앞,가족권,M,~10대,2,54.68,0.49,2124.61,77
202606,01090,1090.상일동역 2번출구 앞,일일권,M,70대이상,2,214.00,1.93,8313.80,76
202606,01187,1187. 강서수산물도매시장,정기권,F,20대,23,1034.53,9.54,41087.54,273
202606,01478,1478.홈플러스 상봉점 앞,정기권,F,50대,56,2731.61,24.65,106122.41,992
202606,04958,4958. 고덕래미안힐스테이트 아파트 211동,가족권,F,~10대,1,18.79,0.17,730.00,12
202606,02342,2342. 대청역 1번출구  뒤,일일권,M,~10대,20,1038.04,9.35,40327.51,645
202606,04009,4009. 월계프라자,정기권,,20대,36,990.30,8.93,38473.19,278
202606,00731,731. 서울시 도로환경관리센터,정기권,,60대,15,648.39,5.84,25189.91,254
202606,00948,948. 디지털미디어 시티역 4번출구(DMC역),정기권,M,50대,86,5176.96,46.64,201126.72,1521
202606,05065,5065. 허준박물관삼거리,정기권,F,60대,23,566.48,5.10,22008.14,359
202606,01653,1653. 노원역1번출구,일일권,F,~10대,27,1664.90,15.26,65766.66,750
202606,00666,666.이문대성유니드아파트 앞,정기권,,60대,14,2720.52,24.53,105693.18,580
202606,00947,947. 연신내 선일하이츠빌 정류소,정기권,,20대,13,598.03,5.40,23233.67,147
202606,04715,4715. 돈의문 박물관 마을,일일권,M,40대,7,296.30,2.66,11511.32,74
202606,02174,2174. 삼성디지털프라자관악점,정기권,M,50대,31,1491.49,13.44,57944.26,539
202606,01183,1183. 강서대학교,정기권,F,30대,27,1509.88,13.61,58659.66,404
202606,03939,3939.신도림역 3번출구,일일권,M,기타,3,254.92,2.30,9903.60,106
202606,05082,5082. 가양역 7번출구,일일권(3시간),,30대,2,1081.39,9.75,42012.02,305
202606,01089,1089.고덕 래미안힐스테이트(201동),일일권,M,50대,14,630.50,5.68,24495.12,145
202606,00191,191. 서우빌딩,정기권,M,30대,115,6707.54,60.46,260586.09,2280
202606,01901,1901. 신도림동주민센터 앞,일일권(3시간),F,~10대,3,252.16,2.27,9796.26,106
202606,00636,636. 세종대왕기념관 교차로,일일권,,20대,1,59.49,0.54,2311.25,16
202606,00267,267. 삼성화재 사옥 옆,일일권(3시간),,40대,3,842.41,7.59,32727.63,371
202606,02549,2549.호반써밋서초파크 403동,일일권,F,~10대,1,69.67,0.63,2706.71,12
202606,04135,4135. 삼성생명 앞,일일권(3시간),M,20대,1,202.61,1.83,7871.46,92
202606,00716,716.신정6동 주민센터 인근,일일권,M,40대,15,839.95,7.53,32464.63,327
202606,00349,349. 어린이도서관,일일권(비회원),,20대,1,88.66,0.80,3444.41,39
202606,03894,3894. 노룬산시장 앞,정기권,F,50대,103,5712.98,51.48,228192.66,5372
202606,05859,5859. 여의도 삼부아파트,정기권,F,20대,33,2320.14,20.93,90138.18,632
202606,02244,2244. 말죽거리공원 사거리,정기권,,40대,73,6736.31,60.67,261704.26,1693
202606,03782,3782. 겸재정선미술관,정기권,F,40대,107,7544.02,68.04,298079.03,2434
202606,04565,4565. 영등포 신세계백화점,정기권,F,70대이상,1,40.08,0.36,1556.98,15
202606,00623,623. 서울시립대 정문 앞 B,일일권,F,60대,2,35.83,0.33,1391.93,8
